2.36144	-65.8796
2.38577	-65.6558
2.4101	-65.462
2.42603	-65.354
2.44196	-65.2628
2.45789	-65.1901
2.47382	-65.138
2.48498	-65.1146
2.49615	-65.103
2.50731	-65.1039
2.51848	-65.118
2.52964	-65.1461
2.54081	-65.1889
2.55197	-65.2472
2.56314	-65.3217
2.5743	-65.4131
2.58547	-65.522
2.59663	-65.649
2.6078	-65.7944
2.61896	-65.9584
2.62723	-66.0919
2.6355	-66.2356
2.64377	-66.3893
2.65204	-66.5527
2.66031	-66.7255
2.66858	-66.9071
2.67685	-67.0971
2.68512	-67.2946
2.6934	-67.4988
2.70167	-67.7089
2.70994	-67.9237
2.71821	-68.1422
2.72648	-68.363
2.73475	-68.5849
2.74302	-68.8065
2.74898	-68.9655
2.75495	-69.1231
2.76092	-69.279
2.76688	-69.4325
2.77285	-69.5832
2.77882	-69.7307
2.78478	-69.8746
2.79075	-70.0145
2.79671	-70.15
2.80268	-70.2807
2.80865	-70.4064
2.81815	-70.5958
2.82765	-70.7709
2.83422	-70.8833
2.84079	-70.9884
2.84736	-71.0863
2.85393	-71.1767
2.86051	-71.2597
2.86708	-71.3353
2.87365	-71.4035
2.88022	-71.4645
2.88679	-71.5183
2.89336	-71.5651
2.89993	-71.605
2.9065	-71.6382
2.91307	-71.6648
2.91964	-71.6851
2.92621	-71.6993
2.9376	-71.7098
2.94899	-71.7036
2.96038	-71.6816
2.97177	-71.6451
2.98316	-71.5949
2.99455	-71.5322
3.00594	-71.458
3.01733	-71.3732
3.02872	-71.2787
3.04011	-71.1754
3.0515	-71.064
3.06289	-70.9454
3.07428	-70.8203
3.08567	-70.6892
3.09706	-70.553
3.10845	-70.4122
3.11984	-70.2674
3.13123	-70.119
3.14883	-69.8843
3.16643	-69.6442
3.18403	-69.4006
3.20162	-69.1551
3.21922	-68.9091
3.23682	-68.6641
3.25442	-68.4216
3.27202	-68.1831
3.28961	-67.9498
3.30721	-67.7233
3.32481	-67.5051
3.34241	-67.2966
3.36	-67.0995
3.3776	-66.9154
3.3952	-66.7463
3.4128	-66.5939
3.42472	-66.5012
3.43665	-66.4178
3.44858	-66.3445
3.46051	-66.282
3.46881	-66.2452
3.47711	-66.2144
3.48541	-66.1898
3.49371	-66.1716
3.50201	-66.1601
3.51031	-66.1558
3.51861	-66.1588
3.52691	-66.1695
3.53521	-66.1881
3.54351	-66.2151
3.55181	-66.2507
3.55753	-66.2803
3.56325	-66.3143
3.56896	-66.3527
3.57762	-66.4194
3.58628	-66.4967
3.59495	-66.5848
3.60361	-66.6838
3.61227	-66.794
3.62093	-66.9154
3.62959	-67.0478
3.63826	-67.1914
3.64692	-67.3457
3.65558	-67.5105
3.66424	-67.6853
3.6729	-67.8695
3.68157	-68.0624
3.69023	-68.2631
3.69889	-68.4705
3.70755	-68.6836
3.71621	-68.9011
3.72487	-69.1215
3.73354	-69.3435
3.73988	-69.5063
3.74623	-69.6684
3.75	-69.7643
3.75	-69.7643
3.75044	-69.7756
3.75089	-69.7868
3.7521	-69.8175
3.75332	-69.8482
3.75453	-69.8789
3.75574	-69.9095
3.75822	-69.9719
3.76295	-70.0904
3.77171	-70.3087
3.78046	-70.525
3.78922	-70.7394
3.79798	-70.952
3.80674	-71.1627
3.82003	-71.4789
3.83332	-71.791
3.84661	-72.0989
3.8599	-72.4028
3.89346	-73.1524
3.92702	-73.8772
3.96058	-74.5782
3.99414	-75.256
4.02769	-75.9114
4.06125	-76.5452
4.09481	-77.1581
4.14915	-78.1078
4.20349	-79.0074
4.25782	-79.8593
4.31216	-80.6662
4.3665	-81.4305
4.42083	-82.1543
4.47517	-82.8398
4.52951	-83.4891
4.58384	-84.104
4.69769	-85.289
4.77856	-86.0525
4.85943	-86.7566
4.94029	-87.4061
5	-87.853
5	-87.853
